 
                                                                                                                                                                                                                                                                
 
gvkey     iid    datadate    tic                      prccd                 prcod
003138    01     20190924    COKE                  295.6500              297.5800
003138    01     20190925    COKE                  296.7100              296.7500
003138    01     20190926    COKE                  300.0000              296.5100
003138    01     20190927    COKE                  301.1600              300.2100
003138    01     20190930    COKE                  303.8700              301.2700
003138    01     20191001    COKE                  302.2300              305.0000
003138    01     20191002    COKE                  293.3600              300.2000
003138    01     20191003    COKE                  293.4200              294.2400
003138    01     20191004    COKE                  307.2000              294.5000
003138    01     20191007    COKE                  301.8100              305.2800
003138    01     20191008    COKE                  294.9400              300.8500
003138    01     20191009    COKE                  294.8300              296.2600
003138    01     20191010    COKE                  293.8600              294.8300
003138    01     20191011    COKE                  292.4000              295.6300
003138    01     20191014    COKE                  290.9400              292.6000
003138    01     20191015    COKE                  287.8300              292.1400
003138    01     20191016    COKE                  291.1900              287.9200
003138    01     20191017    COKE                  291.8900              291.9400
003138    01     20191018    COKE                  287.3000              292.0500
003138    01     20191021    COKE                  290.6500              289.1700
003138    01     20191022    COKE                  281.2800              290.8100
003138    01     20191023    COKE                  271.1900              282.0000
003138    01     20191024    COKE                  276.7700              272.6800
003138    01     20191025    COKE                  272.0800              276.6400
003138    01     20191028    COKE                  271.7600              273.3500
003138    01     20191029    COKE                  271.1600              271.8700
003138    01     20191030    COKE                  275.7800              270.8300
003138    01     20191031    COKE                  274.3600              276.4000
003138    01     20191101    COKE                  273.0000              273.6300
003138    01     20191104    COKE                  262.1000              273.0000
003138    01     20191105    COKE                  265.2000              262.7900
003138    01     20191106    COKE                  266.7000              266.0000
003138    01     20191107    COKE                  264.8500              268.4900
003138    01     20191108    COKE                  272.1500              265.5000
003138    01     20191111    COKE                  272.4600              272.6900
003138    01     20191112    COKE                  276.1000              272.6000
003138    01     20191113    COKE                  274.1500              275.3500
003138    01     20191114    COKE                  275.3100              273.6700
003138    01     20191115    COKE                  275.0000              276.2800
003138    01     20191118    COKE                  272.7500              274.9600
003138    01     20191119    COKE                  273.0500              273.0500
003138    01     20191120    COKE                  270.9100              273.1300
003138    01     20191121    COKE                  284.2400              271.0800
003138    01     20191122    COKE                  271.7800              284.8600
003138    01     20191125    COKE                  271.9100              271.2800
003138    01     20191126    COKE                  273.5400              273.7800
003138    01     20191127    COKE                  274.9600              273.9000
003138    01     20191129    COKE                  270.1600              275.0200
003138    01     20191202    COKE                  269.6400              270.1600
003138    01     20191203    COKE                  270.0300              268.8400
003138    01     20191204    COKE                  276.0700              270.7100
003138    01     20191205    COKE                  273.9100              276.1800
003138    01     20191206    COKE                  278.4600              276.6900
003138    01     20191209    COKE                  274.3000              275.6700
003138    01     20191210    COKE                  277.6100              273.8400
003138    01     20191211    COKE                  273.8600              278.4300
003138    01     20191212    COKE                  273.0600              273.3600
003138    01     20191213    COKE                  277.0200              272.5200
003138    01     20191216    COKE                  275.5000              277.0400
003138    01     20191217    COKE                  278.1000              276.9000
003138    01     20191218    COKE                  274.5700              278.1800
003138    01     20191219    COKE                  272.8400              274.3900
003138    01     20191220    COKE                  282.6500              274.2200
003138    01     20191223    COKE                  284.8000              282.9400
003138    01     20191224    COKE                  286.4400              284.5600
003138    01     20191226    COKE                  292.6400              286.4500
003138    01     20191227    COKE                  293.6500              293.1500
003138    01     20191230    COKE                  289.0000              293.1800
003138    01     20191231    COKE                  284.0500              288.5800
003138    01     20200102    COKE                  282.4000              285.7400
003138    01     20200103    COKE                  285.7600              279.7700
003138    01     20200106    COKE                  282.0100              284.0500
003138    01     20200107    COKE                  279.1600              281.3200
003138    01     20200108    COKE                  277.2600              278.5600
003138    01     20200109    COKE                  276.4600              278.1000
003138    01     20200110    COKE                  275.0200              278.0800
003138    01     20200113    COKE                  280.6900              276.0000
003138    01     20200114    COKE                  277.4300              279.0000
003138    01     20200115    COKE                  278.2000              277.4300
003138    01     20200116    COKE                  286.3500              280.0000
003138    01     20200117    COKE                  279.3000              286.9800
003138    01     20200121    COKE                  280.7900              279.3000
003138    01     20200122    COKE                  281.8400              280.7900
003138    01     20200123    COKE                  278.0800              281.4000
003138    01     20200124    COKE                  276.2200              279.0700
003138    01     20200127    COKE                  276.4300              272.4200
003138    01     20200128    COKE                  275.0100              277.2800
003138    01     20200129    COKE                  274.0400              275.8200
003138    01     20200130    COKE                  277.0800              272.9000
003138    01     20200131    COKE                  270.8100              277.1200
003138    01     20200203    COKE                  276.4800              272.2300
003138    01     20200204    COKE                  277.6900              277.4500
003138    01     20200205    COKE                  274.5200              279.0000
003138    01     20200206    COKE                  276.8000              275.8700
003138    01     20200207    COKE                  279.3600              275.5000
003138    01     20200210    COKE                  280.1000              278.9900
003138    01     20200211    COKE                  282.1200              280.1000
003138    01     20200212    COKE                  280.9800              283.6500
003138    01     20200213    COKE                  287.5000              279.6900
003138    01     20200214    COKE                  281.0100              287.3100
003138    01     20200218    COKE                  277.5000              280.9600
003138    01     20200219    COKE                  276.5800              280.1700
003138    01     20200220    COKE                  273.9700              276.0700
003138    01     20200221    COKE                  273.6800              273.6900
003138    01     20200224    COKE                  265.2400              269.8800
003138    01     20200225    COKE                  255.9800              266.1300
003138    01     20200226    COKE                  210.0000              240.0100
003138    01     20200227    COKE                  201.0200              207.5000
003138    01     20200228    COKE                  196.3800              198.5800
003138    01     20200302    COKE                  221.0200              202.5900
003138    01     20200303    COKE                  211.9600              224.8600
003138    01     20200304    COKE                  215.9900              217.4800
003138    01     20200305    COKE                  206.4600              211.7500
003138    01     20200306    COKE                  206.0500              203.8100
003138    01     20200309    COKE                  198.6000              200.0100
003138    01     20200310    COKE                  218.1400              205.3200
003138    01     20200311    COKE                  206.0000              213.7100
003138    01     20200312    COKE                  203.5300              195.0000
003138    01     20200313    COKE                  216.6900              210.7400
003138    01     20200316    COKE                  201.0500              195.9200
003138    01     20200317    COKE                  216.2000              203.6100
003138    01     20200318    COKE                  206.3200              203.5100
003138    01     20200319    COKE                  201.0000              204.7100
003138    01     20200320    COKE                  192.5700              202.9700
003138    01     20200323    COKE                  193.3900              192.3000
003138    01     20200324    COKE                  203.0000              200.4500
003138    01     20200325    COKE                  218.6500              208.9800
003138    01     20200326    COKE                  219.9500              220.9200
003138    01     20200327    COKE                  201.1200              216.4800
003138    01     20200330    COKE                  207.6600              203.5900
003138    01     20200331    COKE                  208.5300              207.3700
003138    01     20200401    COKE                  194.0900              204.7100
003138    01     20200402    COKE                  198.9900              194.7700
003138    01     20200403    COKE                  207.0100              200.0000
003138    01     20200406    COKE                  221.4700              213.5000
003138    01     20200407    COKE                  223.0000              225.0000
003138    01     20200408    COKE                  230.0100              226.5900
003138    01     20200409    COKE                  253.1700              235.5200
003138    01     20200413    COKE                  238.1900              250.0000
003138    01     20200414    COKE                  241.9700              245.6000
003138    01     20200415    COKE                  234.4100              237.0000
003138    01     20200416    COKE                  236.7600              237.0000
003138    01     20200417    COKE                  242.9800              242.9800
003138    01     20200420    COKE                  234.9000              240.0000
003138    01     20200421    COKE                  223.7200              232.1400
003138    01     20200422    COKE                  227.5500              225.8600
003138    01     20200423    COKE                  226.1300              228.2900
003138    01     20200424    COKE                  227.8500              226.0700
003138    01     20200427    COKE                  238.0500              230.9800
003138    01     20200428    COKE                  237.5900              242.1200
003138    01     20200429    COKE                  242.5300              243.5900
003138    01     20200430    COKE                  235.4700              240.1800
003138    01     20200501    COKE                  232.1400              231.5600
003138    01     20200504    COKE                  232.8800              230.5400
003138    01     20200505    COKE                  233.6400              235.0000
003138    01     20200506    COKE                  239.8900              239.9900
003138    01     20200507    COKE                  230.5000              243.4900
003138    01     20200508    COKE                  240.9600              235.0000
003138    01     20200511    COKE                  237.4900              241.0000
003138    01     20200512    COKE                  232.0800              241.0500
003138    01     20200513    COKE                  227.5600              231.7200
003138    01     20200514    COKE                  229.5700              225.0000
003138    01     20200515    COKE                  227.0100              228.9700
003138    01     20200518    COKE                  236.7500              232.0000
003138    01     20200519    COKE                  232.9300              237.5800
003138    01     20200520    COKE                  238.0400              237.0100
003138    01     20200521    COKE                  234.7400              238.1000
003138    01     20200522    COKE                  236.5900              234.0000
003138    01     20200526    COKE                  241.4600              240.0000
003138    01     20200527    COKE                  250.5400              244.1900
003138    01     20200528    COKE                  246.9200              254.0000
003138    01     20200529    COKE                  243.4300              245.2500
003138    01     20200601    COKE                  243.5400              243.0000
003138    01     20200602    COKE                  243.0100              246.4700
003138    01     20200603    COKE                  243.5200              246.5400
003138    01     20200604    COKE                  242.4500              244.2300
003138    01     20200605    COKE                  242.9500              245.8500
003138    01     20200608    COKE                  243.7200              247.8500
003138    01     20200609    COKE                  242.8000              243.0000
003138    01     20200610    COKE                  240.0000              242.3300
003138    01     20200611    COKE                  221.5300              231.5500
003138    01     20200612    COKE                  231.8200              231.4000
003138    01     20200615    COKE                  237.3900              226.9900
003138    01     20200616    COKE                  241.3800              241.9900
003138    01     20200617    COKE                  240.0300              241.7800
003138    01     20200618    COKE                  243.8300              238.0400
003138    01     20200619    COKE                  240.2700              245.0000
003138    01     20200622    COKE                  234.9100              239.3600
003138    01     20200623    COKE                  233.7500              237.8100
003138    01     20200624    COKE                  230.4400              232.8800
003138    01     20200625    COKE                  231.9900              228.3700
003138    01     20200626    COKE                  221.2700              231.3000
003138    01     20200629    COKE                  231.8100              225.1300
003138    01     20200630    COKE                  229.1900              230.6000
003138    01     20200701    COKE                  229.6100              230.2500
003138    01     20200702    COKE                  230.0100              231.8400
003138    01     20200706    COKE                  234.2800              233.1100
003138    01     20200707    COKE                  231.3100              232.2600
003138    01     20200708    COKE                  230.5000              232.4200
003138    01     20200709    COKE                  223.0000              228.6600
003138    01     20200710    COKE                  225.8600              224.6100
003138    01     20200713    COKE                  225.6600              227.8200
003138    01     20200714    COKE                  227.9600              225.9600
003138    01     20200715    COKE                  229.0100              229.6500
003138    01     20200716    COKE                  227.5000              229.9200
003138    01     20200717    COKE                  230.3800              226.9500
003138    01     20200720    COKE                  227.0000              230.4900
003138    01     20200721    COKE                  226.6600              227.6200
003138    01     20200722    COKE                  227.5900              225.5900
003138    01     20200723    COKE                  228.5400              228.6400
003138    01     20200724    COKE                  230.2800              229.0300
003138    01     20200727    COKE                  234.3900              230.7300
003138    01     20200728    COKE                  230.5600              234.2100
003138    01     20200729    COKE                  231.2300              231.1800
003138    01     20200730    COKE                  227.0000              230.1900
003138    01     20200731    COKE                  229.5600              228.4100
003138    01     20200803    COKE                  228.8100              232.2400
003138    01     20200804    COKE                  228.2400              228.2300
003138    01     20200805    COKE                  269.0000              232.3200
003138    01     20200806    COKE                  258.0300              266.1300
003138    01     20200807    COKE                  263.2200              256.1300
003138    01     20200810    COKE                  274.9100              263.2000
003138    01     20200811    COKE                  271.1200              275.9700
003138    01     20200812    COKE                  272.7900              272.1800
003138    01     20200813    COKE                  274.3200              271.0000
003138    01     20200814    COKE                  276.4800              273.2300
003138    01     20200817    COKE                  272.7800              275.4200
003138    01     20200818    COKE                  272.7000              272.0000
003138    01     20200819    COKE                  272.7800              271.8400
003138    01     20200820    COKE                  270.5500              271.1900
003138    01     20200821    COKE                  267.3900              271.0500
003138    01     20200824    COKE                  277.4600              268.0000
003138    01     20200825    COKE                  274.5900              276.0000
003138    01     20200826    COKE                  273.8400              275.3400
003138    01     20200827    COKE                  275.2100              273.9100
003138    01     20200828    COKE                  278.4900              279.2800
003138    01     20200831    COKE                  273.3000              278.1500
003138    01     20200901    COKE                  274.4100              271.6800
003138    01     20200902    COKE                  282.8100              274.5800
003138    01     20200903    COKE                  276.8100              282.6400
003138    01     20200904    COKE                  275.2900              278.2800
003138    01     20200908    COKE                  269.6900              273.6500
003138    01     20200909    COKE                  275.3100              270.2900
003138    01     20200910    COKE                  271.0000              277.0300
003138    01     20200911    COKE                  269.1000              270.9600
003138    01     20200914    COKE                  265.4000              269.2500
003138    01     20200915    COKE                  260.3000              266.4100
003138    01     20200916    COKE                  254.7300              260.3000
003138    01     20200917    COKE                  249.4900              251.5000
003138    01     20200918    COKE                  244.6200              251.3100
003138    01     20200921    COKE                  236.3000              241.3500
003138    01     20200922    COKE                  239.3100              236.3900
003138    01     20200923    COKE                  230.2400              239.9100
003138    01     20200924    COKE                  239.7300              231.8500
003138    01     20200925    COKE                  240.1600              238.0100
003138    01     20200928    COKE                  241.1100              242.9600
003138    01     20200929    COKE                  238.9800              241.7200
003138    01     20200930    COKE                  240.6800              239.1100
003138    01     20201001    COKE                  239.3100              241.0200
003138    01     20201002    COKE                  242.6000              235.8400
003138    01     20201005    COKE                  242.6000              244.5000
003138    01     20201006    COKE                  242.6200              243.6500
003138    01     20201007    COKE                  239.7200              242.2500
003138    01     20201008    COKE                  240.3300              240.3100
003138    01     20201009    COKE                  242.2900              242.1100
003138    01     20201012    COKE                  245.8300              244.2900
003138    01     20201013    COKE                  248.5100              246.2200
003138    01     20201014    COKE                  250.0000              248.5100
003138    01     20201015    COKE                  253.6600              246.3300
003138    01     20201016    COKE                  254.0700              253.7800
003138    01     20201019    COKE                  250.5600              256.0000
003138    01     20201020    COKE                  250.2000              253.8700
003138    01     20201021    COKE                  248.9900              251.0200
003138    01     20201022    COKE                  250.1400              250.0900
003138    01     20201023    COKE                  247.5200              251.0700
003138    01     20201026    COKE                  241.2300              246.1600
003138    01     20201027    COKE                  239.2100              239.7600
003138    01     20201028    COKE                  233.3800              235.9200
003138    01     20201029    COKE                  231.0900              231.3500
003138    01     20201030    COKE                  228.9500              230.7500
003138    01     20201102    COKE                  226.3700              229.4100
003138    01     20201103    COKE                  232.0100              228.6700
003138    01     20201104    COKE                  232.2100              240.0100
003138    01     20201105    COKE                  241.5000              236.3300
003138    01     20201106    COKE                  237.5000              241.5000
003138    01     20201109    COKE                  242.0600              247.7100
003138    01     20201110    COKE                  255.5900              243.9000
003138    01     20201111    COKE                  260.0000              257.1800
003138    01     20201112    COKE                  254.4100              259.3500
003138    01     20201113    COKE                  258.4700              256.4300
003138    01     20201116    COKE                  266.7500              265.1400
003138    01     20201117    COKE                  269.6300              263.0200
003138    01     20201118    COKE                  268.3400              269.8500
003138    01     20201119    COKE                  268.6400              266.4400
003138    01     20201120    COKE                  263.8900              266.1700
003138    01     20201123    COKE                  262.4300              265.9900
003138    01     20201124    COKE                  270.8700              263.4200
003138    01     20201125    COKE                  265.3300              267.9500
003138    01     20201127    COKE                  264.0500              265.3300
003138    01     20201130    COKE                  261.6900              264.5000
003138    01     20201201    COKE                  263.2500              262.6400
003138    01     20201202    COKE                  258.2800              262.9900
003138    01     20201203    COKE                  261.5800              257.7700
003138    01     20201204    COKE                  258.4100              262.1000
003138    01     20201207    COKE                  257.1500              257.0000
003138    01     20201208    COKE                  257.4500              256.6700
003138    01     20201209    COKE                  260.6600              256.5800
003138    01     20201210    COKE                  261.0000              260.9800
003138    01     20201211    COKE                  260.5400              261.0300
003138    01     20201214    COKE                  262.8100              260.5800
003138    01     20201215    COKE                  265.9300              263.1400
003138    01     20201216    COKE                  267.0800              266.5000
003138    01     20201217    COKE                  268.5800              268.5600
003138    01     20201218    COKE                  272.5500              270.1000
003138    01     20201221    COKE                  266.6000              271.6000
003138    01     20201222    COKE                  264.0000              268.4800
003138    01     20201223    COKE                  269.0200              264.5400
003138    01     20201224    COKE                  266.0000              268.0000
003138    01     20201228    COKE                  269.2700              270.2600
003138    01     20201229    COKE                  265.2700              269.3000
003138    01     20201230    COKE                  266.5000              264.6800
003138    01     20201231    COKE                  266.2700              265.2600
003138    01     20210104    COKE                  267.1400              266.2800
003138    01     20210105    COKE                  268.8100              266.0300
003138    01     20210106    COKE                  270.4700              268.5900
003138    01     20210107    COKE                  270.0400              270.5400
003138    01     20210108    COKE                  272.4200              270.9400
003138    01     20210111    COKE                  267.3900              270.8400
003138    01     20210112    COKE                  267.7800              267.3000
003138    01     20210113    COKE                  262.1100              266.1500
003138    01     20210114    COKE                  258.5700              263.2900
003138    01     20210115    COKE                  255.1800              256.9300
003138    01     20210119    COKE                  255.5600              255.7800
003138    01     20210120    COKE                  256.2100              257.7300
003138    01     20210121    COKE                  257.5000              257.8700
003138    01     20210122    COKE                  262.3400              257.0000
003138    01     20210125    COKE                  267.2400              263.7100
003138    01     20210126    COKE                  275.2800              269.9000
003138    01     20210127    COKE                  272.8700              272.6200
003138    01     20210128    COKE                  267.6500              271.6600
003138    01     20210129    COKE                  266.8600              270.3900
003138    01     20210201    COKE                  268.8200              266.2400
003138    01     20210202    COKE                  269.7400              269.4900
003138    01     20210203    COKE                  267.9000              268.4400
003138    01     20210204    COKE                  271.8500              267.7000
003138    01     20210205    COKE                  273.6500              271.6400
003138    01     20210208    COKE                  277.8000              274.9900
003138    01     20210209    COKE                  283.2000              278.3700
003138    01     20210210    COKE                  279.7800              285.2000
003138    01     20210211    COKE                  279.6800              281.3000
003138    01     20210212    COKE                  277.4000              279.5400
003138    01     20210216    COKE                  273.7300              275.1100
003138    01     20210217    COKE                  271.7700              274.4850
003138    01     20210218    COKE                  268.6000              270.2200
003138    01     20210219    COKE                  264.8800              267.9200
003138    01     20210222    COKE                  261.3600              263.0000
003138    01     20210223    COKE                  262.2100              263.6700
003138    01     20210224    COKE                  262.7500              261.6500
003138    01     20210225    COKE                  263.3100              263.0000
003138    01     20210226    COKE                  256.6600              265.0200
003138    01     20210301    COKE                  256.9000              262.0000
003138    01     20210302    COKE                  254.4000              255.5200
003138    01     20210303    COKE                  254.9600              254.8700
003138    01     20210304    COKE                  257.5400              256.5700
003138    01     20210305    COKE                  271.7400              259.9700
003138    01     20210308    COKE                  278.5200              272.9900
003138    01     20210309    COKE                  282.5700              281.1900
003138    01     20210310    COKE                  281.7600              282.5700
003138    01     20210311    COKE                  288.9800              282.0700
003138    01     20210312    COKE                  295.1600              289.0600
003138    01     20210315    COKE                  302.6400              295.0000
003138    01     20210316    COKE                  305.5900              301.0100
003138    01     20210317    COKE                  309.2000              302.4000
003138    01     20210318    COKE                  303.9700              309.0000
003138    01     20210319    COKE                  301.0300              301.7800
003138    01     20210322    COKE                  296.7300              301.7400
003138    01     20210323    COKE                  289.7600              296.7400
003138    01     20210324    COKE                  282.3600              292.5500
003138    01     20210325    COKE                  289.9100              280.0000
003138    01     20210326    COKE                  297.5600              292.5600
003138    01     20210329    COKE                  302.7000              298.0000
003138    01     20210330    COKE                  295.2200              301.0600
003138    01     20210331    COKE                  288.7800              294.3500
003138    01     20210401    COKE                  289.1700              287.7800
003138    01     20210405    COKE                  295.1900              288.1500
003138    01     20210406    COKE                  296.3600              297.6200
003138    01     20210407    COKE                  295.8000              297.4300
003138    01     20210408    COKE                  300.0000              296.2300
003138    01     20210409    COKE                  303.1500              300.4700
003138    01     20210412    COKE                  300.3300              300.6000
003138    01     20210413    COKE                  298.2300              301.6500
003138    01     20210414    COKE                  299.9000              298.2300
003138    01     20210415    COKE                  302.7400              301.7800
003138    01     20210416    COKE                  306.8000              303.7700
003138    01     20210419    COKE                  311.3200              307.8700
003138    01     20210420    COKE                  306.7400              311.0000
003138    01     20210421    COKE                  312.9700              308.7100
003138    01     20210422    COKE                  314.5100              315.5000
003138    01     20210423    COKE                  315.0100              314.0000
003138    01     20210426    COKE                  310.2200              313.2640
003138    01     20210427    COKE                  303.8100              310.2300
003138    01     20210428    COKE                  297.1400              303.0400
003138    01     20210429    COKE                  297.7900              300.2500
003138    01     20210430    COKE                  293.2500              297.7800
003138    01     20210503    COKE                  297.7100              296.4800
003138    01     20210504    COKE                  288.4000              297.7000
003138    01     20210505    COKE                  286.1100              289.9100
003138    01     20210506    COKE                  287.6900              288.0000
003138    01     20210507    COKE                  288.0500              287.1900
003138    01     20210510    COKE                  290.5900              289.3400
003138    01     20210511    COKE                  292.3500              288.1500
003138    01     20210512    COKE                  310.4000              295.3600
003138    01     20210513    COKE                  327.7600              314.4300
003138    01     20210514    COKE                  330.6600              330.0000
003138    01     20210517    COKE                  336.1900              332.8400
003138    01     20210518    COKE                  335.2000              336.3400
003138    01     20210519    COKE                  342.6100              334.1400
003138    01     20210520    COKE                  352.9100              344.5700
003138    01     20210521    COKE                  353.5100              354.7600
003138    01     20210524    COKE                  367.4000              356.0000
003138    01     20210525    COKE                  382.2400              368.0000
003138    01     20210526    COKE                  391.9400              385.6600
003138    01     20210527    COKE                  401.6300              393.4900
003138    01     20210528    COKE                  404.9200              406.3100
003138    01     20210601    COKE                  418.5100              405.0000
003138    01     20210602    COKE                  417.8000              416.3700
003138    01     20210603    COKE                  432.6300              413.7600
003138    01     20210604    COKE                  429.2300              438.6400
003138    01     20210607    COKE                  448.0600              429.2700
003138    01     20210608    COKE                  450.9600              451.8500
003138    01     20210609    COKE                  444.0000              448.5100
003138    01     20210610    COKE                  436.4500              441.8800
003138    01     20210611    COKE                  432.2300              433.6300
003138    01     20210614    COKE                  413.5100              432.2800
003138    01     20210615    COKE                  411.2000              417.7000
003138    01     20210616    COKE                  408.7700              411.8000
003138    01     20210617    COKE                  410.3000              411.6100
003138    01     20210618    COKE                  399.5100              407.5700
003138    01     20210621    COKE                  406.7500              402.4400
003138    01     20210622    COKE                  411.8900              410.3700
003138    01     20210623    COKE                  405.6000              414.0000
003138    01     20210624    COKE                  402.6900              406.1100
003138    01     20210625    COKE                  405.4400              403.8700
003138    01     20210628    COKE                  402.0000              409.2700
003138    01     20210629    COKE                  398.3900              403.0200
003138    01     20210630    COKE                  402.1300              400.0000
003138    01     20210701    COKE                  397.1600              403.4300
003138    01     20210702    COKE                  393.3900              396.0000
003138    01     20210706    COKE                  388.5500              392.0400
003138    01     20210707    COKE                  384.0900              388.5500
003138    01     20210708    COKE                  384.8600              380.8000
003138    01     20210709    COKE                  392.5000              386.7600
003138    01     20210712    COKE                  403.5800              393.4300
003138    01     20210713    COKE                  403.2000              404.0700
003138    01     20210714    COKE                  407.5500              404.7700
003138    01     20210715    COKE                  410.7700              407.5500
003138    01     20210716    COKE                  414.6300              413.0100
003138    01     20210719    COKE                  405.4000              412.0000
003138    01     20210720    COKE                  414.9800              406.8900
003138    01     20210721    COKE                  409.3000              434.5502
003138    01     20210722    COKE                  409.2800              408.0100
003138    01     20210723    COKE                  417.4700              410.8600
003138    01     20210726    COKE                  415.8900              417.4400
003138    01     20210727    COKE                  405.9000              414.1500
003138    01     20210728    COKE                  399.0000              404.6200
003138    01     20210729    COKE                  405.2700              401.6600
003138    01     20210730    COKE                  399.1500              403.4300
003138    01     20210802    COKE                  392.8200              399.1500
003138    01     20210803    COKE                  392.2400              394.7000
003138    01     20210804    COKE                  385.8900              389.9400
003138    01     20210805    COKE                  391.2600              389.5700
003138    01     20210806    COKE                  393.3100              392.9100
003138    01     20210809    COKE                  388.2100              394.7500
003138    01     20210810    COKE                  394.1100              390.8100
003138    01     20210811    COKE                  400.2100              390.0000
003138    01     20210812    COKE                  412.9800              403.9400
003138    01     20210813    COKE                  410.0100              412.1700
003138    01     20210816    COKE                  406.4000              410.0000
003138    01     20210817    COKE                  407.5300              406.7400
003138    01     20210818    COKE                  398.2000              408.8900
003138    01     20210819    COKE                  396.7500              394.7000
003138    01     20210820    COKE                  401.0000              395.6900
003138    01     20210823    COKE                  400.0000              405.0700
003138    01     20210824    COKE                  397.5800              402.6200
003138    01     20210825    COKE                  396.0100              395.1800
003138    01     20210826    COKE                  391.1000              394.9800
003138    01     20210827    COKE                  399.9500              391.0500
003138    01     20210830    COKE                  401.0000              398.4300
003138    01     20210831    COKE                  406.1600              402.4100
003138    01     20210901    COKE                  407.7200              405.4600
003138    01     20210902    COKE                  405.0000              407.5000
003138    01     20210903    COKE                  398.5000              405.7700
003138    01     20210907    COKE                  393.5500              399.4400
003138    01     20210908    COKE                  400.6500              392.0000
003138    01     20210909    COKE                  394.1400              397.7500
003138    01     20210910    COKE                  390.0100              397.0900
003138    01     20210913    COKE                  395.7000              390.6800
003138    01     20210914    COKE                  386.0300              394.9100
003138    01     20210915    COKE                  385.3500              384.9200
003138    01     20210916    COKE                  383.2500              384.5000
003138    01     20210917    COKE                  391.4300              385.6800
003138    01     20210920    COKE                  381.9000              388.5200
003138    01     20210921    COKE                  381.7600              385.5500
003138    01     20210922    COKE                  390.9000              385.6500
003138    01     20210923    COKE                  392.2800              392.7700
003138    01     20210924    COKE                  390.0800              391.4700
003138    01     20210927    COKE                  391.4300              390.0800
003138    01     20210928    COKE                  387.3200              390.0000
003138    01     20210929    COKE                  398.3600              390.0600
003138    01     20210930    COKE                  394.1800              399.9200
003138    01     20211001    COKE                  389.3600              394.2400
003138    01     20211004    COKE                  391.2800              390.7600
003138    01     20211005    COKE                  404.5000              392.0500
003138    01     20211006    COKE                  400.9000              404.0200
003138    01     20211007    COKE                  407.0000              403.0200
003138    02     20060208    COKEB                    .                     .    
003138    02     20060510    COKEB                    .                     .    
003138    02     20060809    COKEB                    .                     .    
003138    02     20061108    COKEB                    .                     .    
003138    02     20070207    COKEB                    .                     .    
003138    02     20070509    COKEB                    .                     .    
003138    02     20070808    COKEB                    .                     .    
003138    02     20071107    COKEB                    .                     .    
003138    02     20080206    COKEB                    .                     .    
003138    02     20080507    COKEB                    .                     .    
003138    02     20080806    COKEB                    .                     .    
003138    02     20081105    COKEB                    .                     .    
003138    02     20090205    COKEB                    .                     .    
003138    02     20090506    COKEB                    .                     .    
003138    02     20090805    COKEB                    .                     .    
003138    02     20091105    COKEB                    .                     .    
003138    02     20100204    COKEB                    .                     .    
003138    02     20100505    COKEB                    .                     .    
003138    02     20100804    COKEB                    .                     .    
003138    02     20101104    COKEB                    .                     .    
003138    02     20110203    COKEB                    .                     .    
003138    02     20110504    COKEB                    .                     .    
003138    02     20110803    COKEB                    .                     .    
003138    02     20111103    COKEB                    .                     .    
003138    02     20120201    COKEB                    .                     .    
003138    02     20120502    COKEB                    .                     .    
003138    02     20120801    COKEB                    .                     .    
003138    02     20121031    COKEB                    .                     .    
003138    02     20130130    COKEB                    .                     .    
003138    02     20130501    COKEB                    .                     .    
003138    02     20130731    COKEB                    .                     .    
003138    02     20131030    COKEB                    .                     .    
003138    02     20140129    COKEB                    .                     .    
003138    02     20140430    COKEB                    .                     .    
