gvkey,iid,datadate,tic,cshtrd,prccd,prchd,prcld,prcod
003138,01,20181212,COKE,28165.0000,216.3800,218.3500,213.9400,213.9400
003138,01,20181213,COKE,29384.0000,214.9900,217.7600,212.4100,216.6200
003138,01,20181214,COKE,23662.0000,210.1500,216.6300,208.0400,214.1400
003138,01,20181217,COKE,26637.0000,202.1000,209.3800,201.8763,209.3800
003138,01,20181218,COKE,28489.0000,199.3000,204.4100,198.0100,203.1600
003138,01,20181219,COKE,34788.0000,189.4400,199.5000,187.1500,199.5000
003138,01,20181220,COKE,30161.0000,188.8100,190.8300,185.0000,188.6600
003138,01,20181221,COKE,183344.0000,180.3900,196.2600,177.8000,187.3600
003138,01,20181224,COKE,21486.0000,172.3100,176.9600,172.3100,176.5200
003138,01,20181226,COKE,45442.0000,175.8300,176.6863,166.6672,169.3500
003138,01,20181227,COKE,18624.0000,176.5900,178.3400,173.2400,174.2700
003138,01,20181228,COKE,28546.0000,179.5500,183.1749,176.1000,177.1400
003138,01,20181231,COKE,28805.0000,177.3800,180.9448,173.7600,179.6900
003138,01,20190102,COKE,39937.0000,180.1100,181.0000,172.5000,175.8400
003138,01,20190103,COKE,24431.0000,177.8900,203.5900,177.4500,180.1000
003138,01,20190104,COKE,28534.0000,181.8900,183.9650,178.1644,178.8400
003138,01,20190107,COKE,34833.0000,185.4700,188.3900,180.0300,182.2000
003138,01,20190108,COKE,27186.0000,191.4700,194.2300,186.1909,187.3300
003138,01,20190109,COKE,41460.0000,193.3200,196.4400,192.0800,192.1600
003138,01,20190110,COKE,55056.0000,199.6100,203.2300,193.4347,194.2600
003138,01,20190111,COKE,31081.0000,208.6600,208.6600,198.8258,199.6000
003138,01,20190114,COKE,47918.0000,200.6600,207.3000,199.0000,207.3000
003138,01,20190115,COKE,26767.0000,201.3400,203.5800,200.1172,201.1600
003138,01,20190116,COKE,28387.0000,199.1100,203.1000,197.9200,201.5100
003138,01,20190117,COKE,38620.0000,205.2400,205.2400,198.4952,199.5900
003138,01,20190118,COKE,18205.0000,207.4500,209.8800,200.7578,204.7600
003138,01,20190122,COKE,22337.0000,208.1100,209.5000,204.2700,208.0000
003138,01,20190123,COKE,20914.0000,213.8100,214.4300,205.7550,207.6200
003138,01,20190124,COKE,17319.0000,213.7600,216.6400,210.8545,212.0800
003138,01,20190125,COKE,26581.0000,211.6200,217.9500,211.1971,213.2100
003138,01,20190128,COKE,17347.0000,211.3600,213.1650,203.8126,212.0000
003138,01,20190129,COKE,14189.0000,210.4500,211.9800,209.2700,211.6700
003138,01,20190130,COKE,13783.0000,211.7500,213.6250,209.0600,210.0000
003138,01,20190131,COKE,19644.0000,215.8000,215.8600,207.5805,211.4300
003138,01,20190201,COKE,14468.0000,216.9900,217.0000,212.6700,216.6500
003138,01,20190204,COKE,39701.0000,220.0000,220.6100,215.6450,216.5500
003138,01,20190205,COKE,15239.0000,217.1300,220.7300,215.2496,219.7000
003138,01,20190206,COKE,11005.0000,218.0000,218.7000,215.4900,217.2700
003138,01,20190207,COKE,32057.0000,220.5000,222.2300,217.1700,217.1700
003138,01,20190208,COKE,13418.0000,220.7700,222.0000,218.0000,219.1300
003138,01,20190211,COKE,27980.0000,224.6100,224.6100,220.8100,220.8100
003138,01,20190212,COKE,21551.0000,224.8800,226.5700,222.0000,225.0000
003138,01,20190213,COKE,14078.0000,225.9300,227.0000,224.0200,225.0000
003138,01,20190214,COKE,21269.0000,226.4800,226.9000,221.6208,224.3500
003138,01,20190215,COKE,39470.0000,225.1800,229.5000,225.1800,227.1900
003138,01,20190219,COKE,26185.0000,224.0000,227.6600,223.5580,225.0400
003138,01,20190220,COKE,21102.0000,225.1400,228.0000,224.1700,224.7100
003138,01,20190221,COKE,18691.0000,226.7800,227.8000,223.1000,224.1100
003138,01,20190222,COKE,34093.0000,226.8400,230.0000,226.0201,226.7200
003138,01,20190225,COKE,33300.0000,218.8000,227.8000,218.3100,227.0000
003138,01,20190226,COKE,46961.0000,211.9600,219.0650,210.0000,218.0000
003138,01,20190227,COKE,66449.0000,229.1600,230.3400,211.2685,214.8400
003138,01,20190228,COKE,51876.0000,247.8600,250.4600,229.5000,230.3500
003138,01,20190301,COKE,55885.0000,248.2000,251.9400,239.5963,247.0200
003138,01,20190304,COKE,47688.0000,244.8500,252.7300,243.7122,249.9900
003138,01,20190305,COKE,44863.0000,248.4200,250.9000,236.2000,243.9100
003138,01,20190306,COKE,48466.0000,250.5100,252.5900,244.7000,249.3000
003138,01,20190307,COKE,17072.0000,247.9800,253.2406,247.9800,250.5000
003138,01,20190308,COKE,18808.0000,248.6000,249.7500,240.0000,246.8300
003138,01,20190311,COKE,33821.0000,256.0100,256.6600,247.2200,247.2200
003138,01,20190312,COKE,32918.0000,254.9100,259.0600,254.5400,256.1100
003138,01,20190313,COKE,22850.0000,258.0200,259.7200,254.6100,254.6100
003138,01,20190314,COKE,15821.0000,256.2400,258.6383,255.2100,258.4400
003138,01,20190315,COKE,45635.0000,257.7500,259.7100,254.4100,256.3600
003138,01,20190318,COKE,30918.0000,258.5400,261.7000,255.2300,258.2200
003138,01,20190319,COKE,32433.0000,258.9600,261.5000,255.5300,259.7900
003138,01,20190320,COKE,30288.0000,258.5900,262.2900,258.5900,258.7200
003138,01,20190321,COKE,31837.0000,260.6500,266.5424,258.2500,258.3100
003138,01,20190322,COKE,26017.0000,259.2500,263.0000,257.4700,260.0700
003138,01,20190325,COKE,21739.0000,262.9700,264.1550,256.5850,259.2700
003138,01,20190326,COKE,60899.0000,281.0100,282.3800,260.0100,265.0000
003138,01,20190327,COKE,61565.0000,277.6600,280.0000,270.1110,280.0000
003138,01,20190328,COKE,42242.0000,283.9700,286.9200,274.2500,276.8300
003138,01,20190329,COKE,46164.0000,287.8300,293.0700,284.6800,284.9100
003138,01,20190401,COKE,59750.0000,280.8000,289.9200,278.0650,289.3400
003138,01,20190402,COKE,42568.0000,283.6600,283.6600,273.8147,279.7200
003138,01,20190403,COKE,51168.0000,285.7900,292.8900,283.5600,283.5600
003138,01,20190404,COKE,43140.0000,294.6700,294.7100,287.2000,289.2900
003138,01,20190405,COKE,66094.0000,296.8000,299.8800,292.0000,292.5000
003138,01,20190408,COKE,47757.0000,291.2200,297.1000,290.1000,295.8400
003138,01,20190409,COKE,48939.0000,291.6200,294.0120,289.9900,290.5500
003138,01,20190410,COKE,59955.0000,294.7000,299.0000,290.1774,291.1700
003138,01,20190411,COKE,36128.0000,293.6600,297.0200,292.4200,295.4000
003138,01,20190412,COKE,37799.0000,290.5100,296.0000,290.0000,294.7100
003138,01,20190415,COKE,33053.0000,298.1500,299.0100,290.5100,290.5100
003138,01,20190416,COKE,39334.0000,295.6700,302.0000,293.3400,299.3200
003138,01,20190417,COKE,39580.0000,294.7300,297.6000,289.0000,296.2500
003138,01,20190418,COKE,34522.0000,302.0900,302.7100,293.2000,295.0300
003138,01,20190422,COKE,49312.0000,303.9800,308.2390,301.7800,302.1500
003138,01,20190423,COKE,40140.0000,309.3900,310.0000,303.0000,304.6700
003138,01,20190424,COKE,53971.0000,320.4000,324.9000,306.3900,309.3100
003138,01,20190425,COKE,50522.0000,332.5000,334.6900,319.4500,320.1600
003138,01,20190426,COKE,56377.0000,331.5700,342.9500,328.8500,334.0000
003138,01,20190429,COKE,41541.0000,328.0000,339.4500,327.6000,330.3300
003138,01,20190430,COKE,62064.0000,325.0300,329.6300,321.9000,328.2900
003138,01,20190501,COKE,65194.0000,328.2100,331.6100,320.7250,325.5300
003138,01,20190502,COKE,44105.0000,328.5000,334.5900,322.0700,328.5300
003138,01,20190503,COKE,73568.0000,333.9000,336.7100,327.7197,330.0000
003138,01,20190506,COKE,49481.0000,339.2900,339.8700,321.3000,329.1300
003138,01,20190507,COKE,108342.0000,339.5900,346.3133,323.8900,337.2600
003138,01,20190508,COKE,113330.0000,358.6500,367.2200,328.2100,331.1100
003138,01,20190509,COKE,83148.0000,369.5300,371.4500,352.3500,358.2800
003138,01,20190510,COKE,111969.0000,386.8100,390.8568,369.8800,369.8800
003138,01,20190513,COKE,103548.0000,399.8600,404.2500,377.2500,382.2300
003138,01,20190514,COKE,210595.0000,364.5000,413.3872,363.9500,402.1800
003138,01,20190515,COKE,248913.0000,326.2200,363.0000,310.2100,363.0000
003138,01,20190516,COKE,200424.0000,324.9400,350.7500,316.8000,325.5100
003138,01,20190517,COKE,230289.0000,313.0500,338.0000,310.0100,321.6900
003138,01,20190520,COKE,176922.0000,313.8900,314.6800,294.8000,312.0000
003138,01,20190521,COKE,122153.0000,310.5500,323.3800,308.5900,315.5000
003138,01,20190522,COKE,79336.0000,318.7300,320.1800,306.1300,311.7900
003138,01,20190523,COKE,123027.0000,304.4000,319.0300,301.3500,317.9000
003138,01,20190524,COKE,66363.0000,307.3400,311.1854,303.4600,306.3600
003138,01,20190528,COKE,89293.0000,305.6600,314.0000,304.0000,307.0400
003138,01,20190529,COKE,59313.0000,306.2000,308.2650,297.9205,305.0000
003138,01,20190530,COKE,63769.0000,311.7300,312.8600,301.5001,305.9900
003138,01,20190531,COKE,61361.0000,302.0100,309.6200,300.3030,309.6200
003138,01,20190603,COKE,75781.0000,298.4600,304.0100,294.1300,301.9000
003138,01,20190604,COKE,85539.0000,295.9900,300.0045,291.2300,299.0000
003138,01,20190605,COKE,75039.0000,308.7900,312.0000,296.8200,297.5800
003138,01,20190606,COKE,33669.0000,311.0500,314.1400,309.8200,309.8800
003138,01,20190607,COKE,40705.0000,310.5300,317.4700,310.3900,313.9300
003138,01,20190610,COKE,54176.0000,312.4300,314.7500,308.0005,310.8000
003138,01,20190611,COKE,56947.0000,317.5900,324.0000,312.0000,313.7200
003138,01,20190612,COKE,36984.0000,310.8500,321.0300,310.4654,317.5900
003138,01,20190613,COKE,35130.0000,314.1300,318.3733,312.0000,312.3200
003138,01,20190614,COKE,57304.0000,306.9800,318.1228,303.5755,314.9000
003138,01,20190617,COKE,59829.0000,310.3400,313.0000,303.7100,307.5200
003138,01,20190618,COKE,62301.0000,303.9000,316.0000,303.0750,312.3800
003138,01,20190619,COKE,82785.0000,299.8000,305.0000,295.3500,303.4200
003138,01,20190620,COKE,46956.0000,301.7500,305.0801,297.0000,300.3000
003138,01,20190621,COKE,53096.0000,302.4200,302.4620,298.2500,300.7700
003138,01,20190624,COKE,35383.0000,297.5500,303.7500,295.9973,302.6100
003138,01,20190625,COKE,36399.0000,300.1100,304.6000,298.6800,298.8100
003138,01,20190626,COKE,41631.0000,292.3400,301.4800,292.3400,301.4800
003138,01,20190627,COKE,55752.0000,301.9300,302.2900,291.6200,292.2300
003138,01,20190628,COKE,75202.0000,299.2500,301.3000,297.6200,300.9300
003138,01,20190701,COKE,44826.0000,311.1300,311.3900,299.9200,300.0200
003138,01,20190702,COKE,58777.0000,312.8800,313.7434,308.1225,311.4900
003138,01,20190703,COKE,24976.0000,315.0000,316.5100,310.7100,311.6400
003138,01,20190705,COKE,65578.0000,318.4000,321.5400,308.1800,315.0000
003138,01,20190708,COKE,63423.0000,310.4900,319.0100,309.2700,317.9600
003138,01,20190709,COKE,62410.0000,308.8800,314.8700,305.6700,314.8700
003138,01,20190710,COKE,107164.0000,311.6200,317.2000,307.8000,309.8300
003138,01,20190711,COKE,91487.0000,305.8500,313.3995,304.0200,311.9300
003138,01,20190712,COKE,54032.0000,304.6500,306.2800,302.4000,306.1500
003138,01,20190715,COKE,35638.0000,304.5600,307.2400,303.3730,304.7200
003138,01,20190716,COKE,24410.0000,302.9400,305.2200,301.4000,304.3600
003138,01,20190717,COKE,28044.0000,300.2600,304.2250,299.5700,303.2400
003138,01,20190718,COKE,32914.0000,297.2000,303.0000,295.6100,300.3200
003138,01,20190719,COKE,44199.0000,291.2700,299.4800,290.7600,295.6700
003138,01,20190722,COKE,41790.0000,292.8600,296.4000,290.0000,292.4200
003138,01,20190723,COKE,46973.0000,289.7700,297.1892,288.0400,294.0400
003138,01,20190724,COKE,35093.0000,290.2800,290.5200,287.0000,289.4400
003138,01,20190725,COKE,38455.0000,289.6800,290.8000,288.3545,290.4100
003138,01,20190726,COKE,64202.0000,293.0000,296.0000,290.5000,290.5000
003138,01,20190729,COKE,82944.0000,292.7200,298.3861,290.0900,293.0000
003138,01,20190730,COKE,66615.0000,294.4500,296.9900,292.0100,292.0100
003138,01,20190731,COKE,70089.0000,293.5300,296.5978,290.0100,294.4800
003138,01,20190801,COKE,85559.0000,288.3300,296.2050,287.7100,294.3900
003138,01,20190802,COKE,65427.0000,292.6000,294.7200,283.4650,287.4300
003138,01,20190805,COKE,90791.0000,280.2800,291.4400,277.6400,291.4400
003138,01,20190806,COKE,87192.0000,293.4400,298.9700,281.9500,281.9500
003138,01,20190807,COKE,368034.0000,324.7900,360.0000,300.9900,301.3600
003138,01,20190808,COKE,167293.0000,336.5500,338.1450,323.6000,326.1000
003138,01,20190809,COKE,66750.0000,333.7600,338.9150,328.0400,335.5000
003138,01,20190812,COKE,76587.0000,346.5000,350.8700,332.6600,333.7300
003138,01,20190813,COKE,59335.0000,352.1300,356.1216,345.4600,347.8000
003138,01,20190814,COKE,75535.0000,347.5300,353.2300,343.3900,346.1600
003138,01,20190815,COKE,63967.0000,356.9300,360.9100,346.9100,349.7700
003138,01,20190816,COKE,43677.0000,364.8100,366.0000,355.1750,357.1400
003138,01,20190819,COKE,112323.0000,368.9100,382.5127,367.1500,367.1500
003138,01,20190820,COKE,78446.0000,365.8200,375.9900,363.1200,369.0400
003138,01,20190821,COKE,104279.0000,349.6000,371.1250,344.2900,370.2300
003138,01,20190822,COKE,65908.0000,355.6900,360.7650,342.9790,349.1500
003138,01,20190823,COKE,64490.0000,339.1700,358.5000,339.1700,354.6700
003138,01,20190826,COKE,73095.0000,338.7000,348.0000,337.6100,341.7100
003138,01,20190827,COKE,84281.0000,339.8200,343.9500,333.8650,339.3600
003138,01,20190828,COKE,88814.0000,345.9100,349.7500,339.5300,340.5000
003138,01,20190829,COKE,55987.0000,346.6000,352.2800,345.9100,348.8400
003138,01,20190830,COKE,53612.0000,336.6100,350.9834,334.1400,348.9000
003138,01,20190903,COKE,57576.0000,333.7100,341.2100,332.3400,335.1300
003138,01,20190904,COKE,104064.0000,312.8000,335.6300,311.4400,335.6300
003138,01,20190905,COKE,77753.0000,305.8300,316.7250,302.3200,315.0000
003138,01,20190906,COKE,104226.0000,298.5100,309.9850,295.3300,306.4700
003138,01,20190909,COKE,124775.0000,292.4500,300.4900,286.5200,300.4900
003138,01,20190910,COKE,98514.0000,289.2700,291.7400,282.2600,291.7400
003138,01,20190911,COKE,69899.0000,294.6300,298.0000,290.5400,290.5400
003138,01,20190912,COKE,81521.0000,300.1700,300.9100,295.6400,296.0500
003138,01,20190913,COKE,60090.0000,290.9600,301.8900,289.2200,299.5000
003138,01,20190916,COKE,154695.0000,286.9800,297.8500,285.7500,289.2400
003138,01,20190917,COKE,121914.0000,286.0600,289.4000,280.3300,287.1700
003138,01,20190918,COKE,111183.0000,298.0300,298.5500,285.0000,294.3500
003138,01,20190919,COKE,99181.0000,301.3800,314.4900,298.0400,298.0400
003138,01,20190920,COKE,77307.0000,294.1000,302.7000,292.0400,300.4000
003138,01,20190923,COKE,42665.0000,294.8700,301.9500,294.7900,295.9000
003138,01,20190924,COKE,55604.0000,295.6500,300.2100,292.5300,297.5800
003138,01,20190925,COKE,42826.0000,296.7100,299.4700,295.2600,296.7500
003138,01,20190926,COKE,68569.0000,300.0000,301.3300,296.1600,296.5100
003138,01,20190927,COKE,59459.0000,301.1600,305.4300,297.3200,300.2100
003138,01,20190930,COKE,43078.0000,303.8700,304.8100,298.2250,301.2700
003138,01,20191001,COKE,39238.0000,302.2300,305.9800,298.1200,305.0000
003138,01,20191002,COKE,40243.0000,293.3600,303.4400,292.0100,300.2000
003138,01,20191003,COKE,50569.0000,293.4200,297.2950,288.9100,294.2400
003138,01,20191004,COKE,73253.0000,307.2000,307.7300,294.4700,294.5000
003138,01,20191007,COKE,38509.0000,301.8100,305.2800,299.1900,305.2800
003138,01,20191008,COKE,33505.0000,294.9400,301.5950,294.1800,300.8500
003138,01,20191009,COKE,25686.0000,294.8300,296.4700,291.6300,296.2600
003138,01,20191010,COKE,42325.0000,293.8600,298.1300,291.8100,294.8300
003138,01,20191011,COKE,30360.0000,292.4000,297.1300,291.6500,295.6300
003138,01,20191014,COKE,31493.0000,290.9400,293.3000,285.5500,292.6000
003138,01,20191015,COKE,43177.0000,287.8300,294.4500,287.3564,292.1400
003138,01,20191016,COKE,29301.0000,291.1900,291.1900,285.0000,287.9200
003138,01,20191017,COKE,33536.0000,291.8900,295.3000,291.2350,291.9400
003138,01,20191018,COKE,34748.0000,287.3000,293.1500,287.0100,292.0500
003138,01,20191021,COKE,64459.0000,290.6500,294.1300,285.1400,289.1700
003138,01,20191022,COKE,47299.0000,281.2800,290.8100,279.4800,290.8100
003138,01,20191023,COKE,87148.0000,271.1900,282.0000,266.0100,282.0000
003138,01,20191024,COKE,30716.0000,276.7700,280.2800,270.2700,272.6800
003138,01,20191025,COKE,29472.0000,272.0800,280.0000,270.8600,276.6400
003138,01,20191028,COKE,40463.0000,271.7600,277.1350,271.1100,273.3500
003138,01,20191029,COKE,30105.0000,271.1600,275.1600,270.3500,271.8700
003138,01,20191030,COKE,29517.0000,275.7800,276.4600,269.0000,270.8300
003138,01,20191031,COKE,35353.0000,274.3600,276.4000,270.0000,276.4000
003138,01,20191101,COKE,26821.0000,273.0000,276.4200,270.6150,273.6300
003138,01,20191104,COKE,44780.0000,262.1000,274.6500,260.8300,273.0000
003138,01,20191105,COKE,61004.0000,265.2000,267.2298,256.5010,262.7900
003138,01,20191106,COKE,129708.0000,266.7000,276.2500,262.9400,266.0000
003138,01,20191107,COKE,43845.0000,264.8500,271.9700,261.9200,268.4900
003138,01,20191108,COKE,54150.0000,272.1500,273.2000,264.5000,265.5000
003138,01,20191111,COKE,51362.0000,272.4600,278.4700,269.0800,272.6900
003138,01,20191112,COKE,45712.0000,276.1000,277.4950,270.3350,272.6000
003138,01,20191113,COKE,40216.0000,274.1500,276.5000,269.8200,275.3500
003138,01,20191114,COKE,32653.0000,275.3100,277.9900,272.7500,273.6700
003138,01,20191115,COKE,34032.0000,275.0000,276.2800,271.4900,276.2800
003138,01,20191118,COKE,35329.0000,272.7500,277.3300,271.5100,274.9600
003138,01,20191119,COKE,28447.0000,273.0500,276.5750,272.6600,273.0500
003138,01,20191120,COKE,43209.0000,270.9100,277.0000,268.0950,273.1300
003138,01,20191121,COKE,70347.0000,284.2400,284.9700,270.0000,271.0800
003138,01,20191122,COKE,55584.0000,271.7800,284.9500,271.7800,284.8600
003138,01,20191125,COKE,43362.0000,271.9100,275.9581,271.2800,271.2800
003138,01,20191126,COKE,32921.0000,273.5400,276.1300,271.9100,273.7800
003138,01,20191127,COKE,18176.0000,274.9600,275.4450,272.0500,273.9000
003138,01,20191129,COKE,11135.0000,270.1600,275.0200,270.0400,275.0200
003138,01,20191202,COKE,52011.0000,269.6400,271.0000,262.9000,270.1600
003138,01,20191203,COKE,28844.0000,270.0300,271.8000,268.4800,268.8400
003138,01,20191204,COKE,28068.0000,276.0700,276.7000,270.7100,270.7100
003138,01,20191205,COKE,30279.0000,273.9100,278.0000,271.7650,276.1800
003138,01,20191206,COKE,32253.0000,278.4600,279.3500,272.4352,276.6900
003138,01,20191209,COKE,27650.0000,274.3000,281.9300,273.4850,275.6700
003138,01,20191210,COKE,27426.0000,277.6100,277.6100,272.9500,273.8400
003138,01,20191211,COKE,33771.0000,273.8600,279.8400,273.0000,278.4300
003138,01,20191212,COKE,43782.0000,273.0600,277.8150,271.8500,273.3600
003138,01,20191213,COKE,26443.0000,277.0200,278.5100,272.0200,272.5200
003138,01,20191216,COKE,35953.0000,275.5000,280.7200,273.4700,277.0400
003138,01,20191217,COKE,25188.0000,278.1000,279.5000,274.7606,276.9000
003138,01,20191218,COKE,26092.0000,274.5700,279.1700,273.8829,278.1800
003138,01,20191219,COKE,42820.0000,272.8400,275.5000,272.7500,274.3900
003138,01,20191220,COKE,190065.0000,282.6500,284.7700,274.2000,274.2200
003138,01,20191223,COKE,31821.0000,284.8000,285.9900,278.9505,282.9400
003138,01,20191224,COKE,23934.0000,286.4400,288.0200,282.0000,284.5600
003138,01,20191226,COKE,90531.0000,292.6400,295.0000,286.4500,286.4500
003138,01,20191227,COKE,34632.0000,293.6500,295.5600,291.3000,293.1500
003138,01,20191230,COKE,35616.0000,289.0000,293.1800,285.0245,293.1800
003138,01,20191231,COKE,41915.0000,284.0500,290.7518,283.1300,288.5800
003138,01,20200102,COKE,42254.0000,282.4000,286.2910,277.3250,285.7400
003138,01,20200103,COKE,37502.0000,285.7600,287.3571,277.4819,279.7700
003138,01,20200106,COKE,29318.0000,282.0100,286.5000,281.6350,284.0500
003138,01,20200107,COKE,42444.0000,279.1600,282.5600,275.3800,281.3200
003138,01,20200108,COKE,24820.0000,277.2600,281.7000,275.7550,278.5600
003138,01,20200109,COKE,38496.0000,276.4600,282.3700,276.0000,278.1000
003138,01,20200110,COKE,36416.0000,275.0200,278.0800,275.0000,278.0800
003138,01,20200113,COKE,33478.0000,280.6900,282.0300,276.0000,276.0000
003138,01,20200114,COKE,36831.0000,277.4300,281.6000,275.7600,279.0000
003138,01,20200115,COKE,37429.0000,278.2000,282.1605,277.0500,277.4300
003138,01,20200116,COKE,46830.0000,286.3500,286.5000,279.4093,280.0000
003138,01,20200117,COKE,43806.0000,279.3000,289.5900,278.5050,286.9800
003138,01,20200121,COKE,23479.0000,280.7900,281.5000,278.0000,279.3000
003138,01,20200122,COKE,21428.0000,281.8400,283.7945,279.9900,280.7900
003138,01,20200123,COKE,25985.0000,278.0800,282.8000,278.0800,281.4000
003138,01,20200124,COKE,35864.0000,276.2200,279.0700,272.6525,279.0700
003138,01,20200127,COKE,45629.0000,276.4300,280.0000,272.4200,272.4200
003138,01,20200128,COKE,24618.0000,275.0100,278.6000,275.0100,277.2800
003138,01,20200129,COKE,50382.0000,274.0400,276.7014,274.0400,275.8200
003138,01,20200130,COKE,29331.0000,277.0800,277.7500,272.9000,272.9000
003138,01,20200131,COKE,32065.0000,270.8100,277.8100,270.2600,277.1200
003138,01,20200203,COKE,47968.0000,276.4800,278.0000,272.2300,272.2300
003138,01,20200204,COKE,37504.0000,277.6900,280.2500,276.5900,277.4500
003138,01,20200205,COKE,34064.0000,274.5200,281.8500,272.6300,279.0000
003138,01,20200206,COKE,29666.0000,276.8000,277.8899,275.5000,275.8700
003138,01,20200207,COKE,21312.0000,279.3600,281.6050,275.5000,275.5000
003138,01,20200210,COKE,24209.0000,280.1000,281.8750,276.5100,278.9900
003138,01,20200211,COKE,34001.0000,282.1200,282.8300,278.5000,280.1000
003138,01,20200212,COKE,23208.0000,280.9800,283.6500,280.0100,283.6500
003138,01,20200213,COKE,33276.0000,287.5000,288.9950,279.5000,279.6900
003138,01,20200214,COKE,37042.0000,281.0100,292.0000,281.0100,287.3100
003138,01,20200218,COKE,42484.0000,277.5000,291.4040,276.8200,280.9600
003138,01,20200219,COKE,29799.0000,276.5800,282.0000,276.4100,280.1700
003138,01,20200220,COKE,31822.0000,273.9700,278.9300,273.0000,276.0700
003138,01,20200221,COKE,24073.0000,273.6800,275.4900,271.2700,273.6900
003138,01,20200224,COKE,29260.0000,265.2400,270.6500,264.0500,269.8800
003138,01,20200225,COKE,70024.0000,255.9800,270.0734,253.0900,266.1300
003138,01,20200226,COKE,194854.0000,210.0000,244.8980,203.4800,240.0100
003138,01,20200227,COKE,87391.0000,201.0200,210.0000,200.5200,207.5000
003138,01,20200228,COKE,104813.0000,196.3800,202.1700,190.4275,198.5800
003138,01,20200302,COKE,154679.0000,221.0200,226.0000,202.5900,202.5900
003138,01,20200303,COKE,102505.0000,211.9600,235.7149,206.0001,224.8600
003138,01,20200304,COKE,93982.0000,215.9900,221.9800,206.0200,217.4800
003138,01,20200305,COKE,56059.0000,206.4600,214.8600,202.6737,211.7500
003138,01,20200306,COKE,45328.0000,206.0500,208.7038,201.1000,203.8100
003138,01,20200309,COKE,79294.0000,198.6000,200.5050,193.5000,200.0100
003138,01,20200310,COKE,102221.0000,218.1400,218.5060,200.0000,205.3200
003138,01,20200311,COKE,91726.0000,206.0000,213.7100,199.2700,213.7100
003138,01,20200312,COKE,104208.0000,203.5300,204.9999,188.8070,195.0000
003138,01,20200313,COKE,95956.0000,216.6900,216.6900,198.4000,210.7400
003138,01,20200316,COKE,62101.0000,201.0500,214.1432,195.0000,195.9200
003138,01,20200317,COKE,91782.0000,216.2000,216.2000,199.9700,203.6100
003138,01,20200318,COKE,78162.0000,206.3200,216.1650,198.4300,203.5100
003138,01,20200319,COKE,109715.0000,201.0000,210.1400,199.9900,204.7100
003138,01,20200320,COKE,99896.0000,192.5700,212.4900,191.4500,202.9700
003138,01,20200323,COKE,68305.0000,193.3900,200.3300,188.0800,192.3000
003138,01,20200324,COKE,81987.0000,203.0000,206.8029,193.9357,200.4500
003138,01,20200325,COKE,170092.0000,218.6500,244.5200,204.2452,208.9800
003138,01,20200326,COKE,125938.0000,219.9500,238.8001,210.0252,220.9200
003138,01,20200327,COKE,84022.0000,201.1200,220.0000,201.0000,216.4800
003138,01,20200330,COKE,47139.0000,207.6600,213.5000,201.9900,203.5900
003138,01,20200331,COKE,52783.0000,208.5300,212.7923,204.3000,207.3700
003138,01,20200401,COKE,86344.0000,194.0900,206.0000,192.5450,204.7100
003138,01,20200402,COKE,60083.0000,198.9900,201.7322,193.7700,194.7700
003138,01,20200403,COKE,53943.0000,207.0100,210.2400,196.1410,200.0000
003138,01,20200406,COKE,75857.0000,221.4700,223.8200,202.0100,213.5000
003138,01,20200407,COKE,73564.0000,223.0000,230.4409,216.4300,225.0000
003138,01,20200408,COKE,52892.0000,230.0100,233.9700,220.5100,226.5900
003138,01,20200409,COKE,86706.0000,253.1700,255.5000,230.0101,235.5200
003138,01,20200413,COKE,76027.0000,238.1900,250.0000,236.0000,250.0000
003138,01,20200414,COKE,50401.0000,241.9700,249.6520,238.7500,245.6000
003138,01,20200415,COKE,45015.0000,234.4100,241.3500,234.4100,237.0000
003138,01,20200416,COKE,36042.0000,236.7600,242.6400,231.3600,237.0000
003138,01,20200417,COKE,31817.0000,242.9800,244.0000,239.0600,242.9800
003138,01,20200420,COKE,41206.0000,234.9000,240.9400,233.5450,240.0000
003138,01,20200421,COKE,63179.0000,223.7200,232.1400,222.5400,232.1400
003138,01,20200422,COKE,41406.0000,227.5500,229.6600,223.0000,225.8600
003138,01,20200423,COKE,27874.0000,226.1300,229.8100,225.0900,228.2900
003138,01,20200424,COKE,29168.0000,227.8500,229.2700,224.0303,226.0700
003138,01,20200427,COKE,58874.0000,238.0500,239.8400,229.1535,230.9800
003138,01,20200428,COKE,52079.0000,237.5900,243.0000,237.2950,242.1200
003138,01,20200429,COKE,46320.0000,242.5300,246.9900,238.4884,243.5900
003138,01,20200430,COKE,40957.0000,235.4700,244.7100,232.4868,240.1800
003138,01,20200501,COKE,31533.0000,232.1400,238.7445,227.2500,231.5600
003138,01,20200504,COKE,39343.0000,232.8800,235.2600,225.0000,230.5400
003138,01,20200505,COKE,42539.0000,233.6400,240.9900,230.7600,235.0000
003138,01,20200506,COKE,51528.0000,239.8900,243.9600,235.2000,239.9900
003138,01,20200507,COKE,54188.0000,230.5000,243.4900,230.2500,243.4900
003138,01,20200508,COKE,51020.0000,240.9600,242.7090,232.8860,235.0000
003138,01,20200511,COKE,32561.0000,237.4900,242.8800,237.0000,241.0000
003138,01,20200512,COKE,38412.0000,232.0800,241.5819,232.0800,241.0500
003138,01,20200513,COKE,45699.0000,227.5600,233.7659,227.3834,231.7200
003138,01,20200514,COKE,30428.0000,229.5700,229.5700,221.1500,225.0000
